img_ids,height,width
626818,551,640
717197,349,640
806571,443,640
356515,427,640
429063,428,640
622085,428,640
356372,424,640
367718,504,640
856349,683,800
713290,640,640
822283,414,640
74034,450,600
839951,570,800
664839,515,720
555395,339,640
394506,423,640
185310,426,640
420032,640,428
705166,469,700
413247,640,428
470837,640,386
900892,577,800
722398,427,640
444983,612,408
650838,720,501
46730,450,600
391661,427,640
757480,720,448
934728,800,571
827484,640,640
76680,441,640
166749,539,595
10012,546,640
173616,620,640
80715,427,570
27903,480,640
390174,610,640
485635,638,424
788052,479,720
154473,512,640
444208,433,650
455068,458,640
938892,800,531
582032,626,517
537723,480,640
34865,640,480
29795,626,449
268884,410,636
324890,417,640
356159,426,640
544148,427,640
448624,613,720
607156,452,640
442465,640,448
690985,389,600
639167,480,720
175664,474,640
130370,300,400
665139,720,714
820518,720,490
150111,489,640
24197,422,430
182957,640,426
953730,601,780
115207,450,628
58783,600,460
449555,640,428
605311,427,640
298514,639,426
336164,509,720
227,480,640
645843,679,408
953648,533,800
445327,480,720
93952,480,640
514938,640,434
523675,519,640
127083,428,640
724875,700,525
460011,600,434
747219,493,720
267104,469,640
603336,640,426
815992,720,570
174084,462,640
571924,450,578
327444,404,605
759268,442,720
257040,620,600
519034,640,640
202536,309,450
232654,480,640
184159,480,640
894511,800,535
468656,640,512
290293,512,640
887083,800,574
9555,480,640
405244,477,640
235731,430,640
789987,551,620
501018,625,625
552736,427,640
450476,460,361
747936,640,427
710109,640,426
174698,519,640
49088,480,640
735639,720,622
844256,800,800
796818,472,590
614085,640,477
49128,635,590
448077,640,427
177905,640,480
631661,487,640
818655,424,640
226538,480,501
16662,471,370
628100,636,640
723215,720,674
878239,473,800
478159,581,640
956994,576,780
635882,483,720
877189,760,493
760896,481,710
476838,440,640
816805,490,640
271272,640,540
881151,607,800
124827,344,640
287550,422,640
750207,314,480
482429,478,640
7338,480,640
107502,638,457
619234,640,416
782540,508,720
394195,479,638
908202,800,535
286106,384,640
69351,451,525
787846,720,556
203185,550,421
780515,509,370
517889,640,432
603372,640,478
134693,438,640
636185,482,720
317086,522,720
536112,426,640
796743,457,640
539899,639,563
423903,640,480
921892,800,669
75064,570,366
28552,616,516
178347,511,640
599263,600,440
14763,480,640
25892,544,570
602519,640,640
658757,720,364
693120,591,700
751512,512,640
403819,430,640
320658,528,640
648602,720,633
788626,720,546
69556,640,425
49982,635,640
2105,640,480
430014,549,640
466693,640,640
163700,478,637
163482,480,640
77472,640,480
904055,800,532
125147,431,640
801722,640,466
706005,551,720
609883,640,464
167979,640,480
382377,720,641
460480,630,420
308480,426,640
840780,532,800
20449,490,640
755986,467,700
336287,480,720
386789,479,640
246037,450,600
485458,478,635
239494,396,640
270664,390,640
812882,480,720
545935,431,640
105470,480,640
346173,640,444
770380,479,720
891848,533,800
657039,511,619
257567,480,640
323361,225,300
318987,640,480
20785,318,405
397607,427,640
269524,435,640
52010,480,640
936453,532,800
107950,640,427
78119,495,640
809407,720,480
938998,438,800
277561,513,640
864891,710,799
822604,720,665
948259,800,653
146483,480,640
846275,565,800
141279,312,417
663496,427,640
372195,512,640
433527,472,640
885605,720,720
949343,704,800
539570,453,640
96825,640,427
737356,519,540
318950,480,640
684691,509,720
269311,400,600
837733,720,524
883447,533,800
62357,480,640
566052,567,640
279015,600,403
905954,516,800
400971,480,640
210836,640,622
327936,480,640
795391,544,720
588763,442,602
172475,477,604
593880,640,351
539056,640,640
803483,529,450
893688,456,800
60347,485,640
524858,640,639
53040,484,630
432637,429,640
629223,605,720
923752,533,800
772346,480,720
89100,640,426
418162,571,640
237248,640,406
936478,720,720
761142,409,720
947151,560,800
445420,620,720
829537,440,630
165073,427,640
343116,575,640
150881,553,640
260137,640,427
842823,466,640
790605,625,640
664476,640,434
833954,640,640
12071,433,572
778924,434,640
39949,364,541
180094,640,427
29741,505,640
599274,430,640
726512,710,514
309977,640,435
880173,800,533
339787,499,640
42984,449,640
66229,500,304
516181,483,640
160064,476,640
636592,720,587
55885,550,439
440280,620,465
365932,640,519
483412,429,640
864794,533,800
4167,427,640
236904,640,480
470650,640,427
144476,609,545
22763,640,640
486664,640,455
429065,640,426
339132,512,640
853999,800,573
240310,640,478
795452,480,720
50239,640,417
234123,524,640
828355,720,529
84115,471,640
498066,426,640
536547,427,640
102700,480,640
62978,450,600
851963,592,800
602529,423,640
209455,466,640
614420,640,503
141521,429,640
648788,420,640
450866,493,640
35136,614,640
95685,640,512
32207,640,480
240082,427,640
4327,480,640
952401,533,800
60643,480,637
285075,418,640
420841,640,476
648661,612,720
859208,625,800
881210,639,800
345482,640,427
598972,415,620
733219,562,640
175884,640,470
582932,427,640
12798,620,460
592965,640,427
749518,475,635
17854,452,640
822011,477,720
337940,595,374
298751,640,480
908565,606,800
101465,640,480
681582,560,720
142815,400,533
923866,532,800
368378,640,628
604143,538,640
702283,454,640
648704,503,720
780924,720,444
150737,480,640
735372,720,485
516604,487,640
742442,696,532
413082,639,219
445299,640,640
309447,434,640
596721,491,640
361145,442,640
722251,458,550
761911,668,720
255954,256,640
654682,640,457
938586,632,800
48173,480,480
831159,521,640
171270,426,640
90610,423,640
594001,428,640
23532,432,640
273127,414,640
616553,481,640
879293,533,800
56482,640,451
242369,640,617
161357,640,406
351556,640,482
663697,605,720
758237,350,720
70060,450,600
205011,495,640
430839,432,640
113592,480,640
405281,640,518
70197,424,640
298836,600,414
784015,444,334
852946,607,800
237478,391,640
435810,640,594
677991,518,609
682903,640,427
693254,640,497
537525,480,640
4335,640,480
706348,480,720
689715,430,640
818330,612,640
592525,640,494
689636,431,640
844408,207,800
530952,577,412
579827,714,485
322185,466,640
894755,597,800
953826,532,781
6881,480,640
841729,523,780
118426,640,427
426142,640,426
921901,800,549
734536,634,479
279534,458,640
867379,534,800
615072,640,344
484680,640,405
829965,427,640
786496,596,720
904795,573,800
319102,355,600
505687,500,720
935555,655,800
518334,450,640
505363,720,628
424903,425,636
50751,480,640
654742,427,640
900641,800,536
892496,654,800
319893,480,640
7104,480,640
771182,479,720
788855,640,442
914304,483,760
52842,561,640
853338,650,800
440636,640,429
461028,526,640
246275,640,516
653679,451,640
739662,720,483
640858,720,444
681423,467,720
570324,640,480
269359,427,640
655141,640,464
763017,640,426
532898,440,640
295903,640,512
267900,580,580
669728,434,600
816216,374,640
313111,430,632
847939,566,800
14448,480,640
72068,426,640
901223,388,700
92613,476,360
443592,480,720
198270,426,640
797966,640,429
921585,518,800
581737,480,640
48626,640,496
931430,800,533
772171,653,700
83209,427,640
559879,640,515
392412,561,640
345880,640,434
952967,553,800
738224,480,720
764709,640,480
214464,640,480
195793,640,613
915933,500,800
270947,338,450
913070,533,800
703063,598,720
821103,640,427
81085,480,640
186630,480,640
205192,640,426
300848,380,640
917885,800,608
729205,455,640
856671,533,800
420178,600,400
374590,386,520
952503,531,800
137183,468,639
178553,640,415
50285,640,545
42413,432,576
937604,449,800
802065,480,640
79305,457,401
322479,400,640
16923,301,640
651828,425,720
72600,480,640
875202,746,800
617322,640,447
831788,540,720
955902,720,460
875901,539,800
930306,800,533
514072,640,532
880261,570,800
117471,480,640
633446,481,720
863366,800,615
343758,398,640
759644,531,720
662361,720,720
88320,640,516
491717,426,640
714947,720,578
274678,475,640
106812,640,480
711934,480,720
576695,640,480
527664,640,513
435826,474,720
858907,692,750
511135,640,640
498257,720,720
474588,640,465
294441,426,640
809494,720,550
502073,427,640
536978,577,640
763758,720,661
825522,640,438
542386,614,640
471662,480,640
721673,465,600
514295,429,640
28678,379,502
730841,449,580
106365,640,427
36529,639,495
282329,298,640
907437,680,800
150125,640,458
649221,719,720
712748,640,429
934935,399,800
167199,529,365
792364,540,720
350477,640,427
849033,800,800
11271,465,512
321307,425,640
244903,426,640
763835,700,720
836199,541,800
703882,481,640
212965,640,440
238454,433,640
690397,600,720
432430,473,640
318593,640,422
555033,550,720
105569,477,640
951615,533,800
414870,512,640
777315,548,720
561740,614,720
42207,480,620
115734,575,533
96808,377,640
180398,480,640
52369,505,631
407427,456,640
211324,454,640
382853,427,640
437494,406,640
879838,558,800
142248,427,640
464052,428,640
254841,486,640
242761,409,608
672811,480,720
920817,700,408
47363,640,640
67929,492,640
418666,500,640
824225,720,540
232285,640,640
953108,533,800
859554,510,798
100719,640,479
764103,640,342
735286,467,697
169840,640,480
36581,640,419
696456,432,640
550947,640,484
214955,431,640
943935,532,800
63956,379,640
954071,532,800
132074,424,640
932055,800,624
810974,544,720
209233,406,640
276602,410,640
827417,449,640
624492,640,443
114209,537,422
393729,480,640
75090,640,640
262079,480,640
350112,426,640
802631,720,500
804088,591,640
772260,213,640
93760,427,640
848635,620,483
684781,680,680
723077,471,640
646426,564,640
858475,800,600
153236,640,509
382806,428,640
432674,620,620
276172,465,640
12511,485,640
459505,640,484
513354,640,555
682895,640,515
460401,640,484
150241,480,640
491924,640,640
874254,765,800
743019,640,427
124706,640,548
8874,640,480
215567,381,533
672091,427,640
835938,550,800
383553,457,640
889463,453,800
695565,454,640
500950,640,480
512899,433,640
234191,466,640
137040,600,482
301806,480,640
935363,576,800
764610,640,480
239532,620,575
847658,555,800
56574,605,485
627095,640,456
288047,510,640
144407,587,640
636876,640,427
315805,480,640
606353,640,610
151701,479,640
203630,640,415
358632,306,640
944159,484,800
671319,608,640
591789,396,640
738099,720,514
34388,463,636
605074,640,512
540168,465,640
674696,488,720
736394,451,640
82449,640,483
20371,441,640
514389,461,630
11357,277,640
126121,593,482
73492,464,640
270918,427,640
123093,640,426
859624,800,500
30851,480,640
902964,800,533
738462,427,640
178579,640,516
740636,480,640
817900,445,720
526561,478,640
356122,640,563
20012,413,640
941813,730,800
693467,483,720
817636,640,431
44493,480,640
651706,676,720
853890,491,765
106253,640,596
357028,580,402
196055,640,448
940959,600,800
2654,480,640
619551,640,580
249099,427,640
317204,515,720
170139,429,640
676648,640,509
918815,594,799
141845,426,640
851774,750,455
759685,720,451
178293,373,640
418961,612,431
235887,640,440
384209,720,480
309882,427,640
153943,469,625
259857,551,640
510982,640,440
241947,530,640
938226,537,800
291816,386,564
680539,720,480
663130,640,559
171362,480,640
577079,640,542
531671,413,640
143971,467,622
529368,426,640
770431,365,550
35164,512,640
288636,337,450
610511,639,428
82504,540,400
587450,640,495
776817,480,720
378872,576,640
302946,640,640
90245,410,614
878855,534,800
167074,450,640
945241,800,542
350411,600,400
228469,480,640
178631,425,459
673865,436,640
611383,428,640
850915,450,800
526401,444,640
165520,427,640
395763,640,453
315726,609,640
448547,611,720
956799,533,800
843979,631,800
111903,427,640
59310,401,630
550526,492,640
689772,640,441
31933,640,433
486175,337,640
174968,461,640
26238,640,510
72338,640,596
476540,430,640
419841,430,640
501643,433,640
806848,550,414
441358,640,640
822411,427,640
584375,600,400
537498,384,640
216039,445,640
16493,512,640
539300,428,640
100797,480,640
474065,465,640
702505,620,620
716626,451,720
940947,542,800
78956,474,640
279519,640,427
679741,698,500
727815,480,720
717656,563,640
283845,491,640
390036,566,570
445231,361,640
498959,720,540
631718,428,640
123742,542,640
186841,510,640
359155,434,640
598146,439,640
190016,426,635
885977,529,800
694352,427,640
218882,427,640
691037,399,720
692928,427,640
117118,640,640
210977,637,640
820005,720,487
405214,630,640
482415,640,427
376802,427,640
494480,425,561
832346,479,720
431538,560,440
688336,608,720
296311,549,640
295915,438,640
835548,467,800
164454,409,640
408228,640,640
57608,437,620
611092,446,640
761780,480,720
603540,485,640
936210,565,800
888241,526,800
174741,421,640
792352,361,600
346539,470,640
850791,800,538
434055,640,512
922584,451,800
650625,720,668
693489,480,720
322858,426,640
906680,505,800
957219,533,800
51875,640,480
117314,481,640
73391,513,640
594639,478,640
772728,503,720
254147,430,640
773827,720,720
762401,425,640
948757,533,800
545397,370,640
303767,314,640
922233,533,800
615604,516,640
538462,640,453
40676,366,640
254287,419,625
300183,427,640
892583,598,800
758608,450,600
733478,480,720
821348,640,518
395036,445,640
471207,479,640
51607,480,640
950094,447,672
147250,640,427
656146,598,600
743081,497,640
836738,800,800
337013,431,640
816418,439,640
687021,720,480
256434,167,640
723691,528,720
716711,478,720
423197,640,439
837815,800,533
699770,566,720
398433,427,640
334890,640,513
501865,338,640
857082,545,798
373240,512,640
345886,420,640
893251,533,800
685463,535,720
304941,640,387
62425,640,457
811509,710,445
495960,640,428
332107,463,640
674644,528,720
442391,483,640
847951,541,800
590904,427,640
295895,640,530
148551,449,640
936432,800,795
695724,480,720
17863,640,480
885251,571,800
241775,640,626
287940,382,640
683499,720,701
256850,454,640
485649,640,528
34901,640,480
101287,640,428
281748,478,637
20972,640,512
633805,537,640
403731,469,710
816701,640,480
756512,720,608
19585,511,640
919016,800,388
30281,640,480
19963,420,630
674856,578,720
633533,540,720
804887,599,645
621711,640,640
72646,640,426
55729,427,640
313234,600,474
169276,480,640
60824,515,640
723665,449,617
941301,800,650
55706,530,352
381223,269,640
768211,480,720
451830,459,640
697796,570,650
275946,352,640
56668,633,640
379586,554,640
855910,576,800
705990,720,480
268125,416,640
935659,583,800
443890,588,720
44810,604,497
167740,640,512
86095,640,480
65567,431,640
747556,496,674
86630,640,563
917347,537,800
622602,427,640
321980,640,527
107813,489,640
661366,640,512
761002,436,640
584920,640,426
453227,512,640
285589,400,320
920044,557,800
491118,640,506
445465,640,640
377186,479,640
279434,640,429
341702,409,640
334313,640,426
323086,384,640
756721,720,653
50232,353,640
738693,469,640
296778,598,640
391477,362,640
260609,512,640
763481,528,640
510092,640,640
181489,426,640
952691,532,800
935905,477,800
777465,569,720
246428,640,640
937302,800,531
28074,488,640
66287,431,640
19181,408,640
80377,420,640
92721,500,375
543926,427,640
247502,500,500
36037,407,610
315472,426,640
843502,489,700
813248,640,480
596758,309,640
224020,455,640
181438,366,640
369140,389,520
848257,610,800
555255,640,427
745426,720,490
593759,640,427
800025,640,455
755886,386,720
479079,640,512
781750,706,720
24693,411,624
570378,371,640
498996,482,720
400958,640,525
801037,720,505
313350,640,640
817052,480,640
641024,585,639
667861,720,564
772558,418,720
289221,640,427
146885,409,511
542297,480,640
110110,573,570
732317,500,640
778404,408,640
183563,480,640
743715,671,720
46226,480,640
358233,359,640
678027,581,640
590266,427,640
98036,640,456
679849,438,640
228261,542,640
727050,720,550
950913,750,633
837044,800,600
17378,549,640
844595,640,800
165115,480,640
540456,482,640
643918,480,640
647964,498,640
80281,480,640
955268,635,800
765721,640,402
25647,480,640
89253,390,640
